actions_last_hour,actions_last_day,failed_actions_count,avg_action_interval_minutes,sensitive_actions_count,delete_operations_count,update_operations_count,create_operations_count,view_operations_count,unique_entity_types,consecutive_failures,privilege_level_changes,data_access_volume,ip_diversity_score,device_changes,hour_of_day,is_weekend,recent_actions,entity_types_accessed,is_suspicious,entity_diversity_score,unusual_time_score,action_velocity,risk_score_trend,anomaly_score
4,26,0,23.778111558736057,1,0,3,0,1,1,0,0,27,0.21487420398847457,0,13,0,GENERATE_REPORT|VIEW_ANALYTICS|UPDATE_USER|CREATE_VEHICLE,PAYMENT,0,1.0,0,0.06666666666666667,0.15,0.06446226119654237
19,30,9,6.963150454839528,6,3,4,2,10,2,7,5,56,4.726194039769081,2,12,1,MODIFY_SECURITY|GENERATE_REPORT|DELETE_USER|VIEW_BOOKING|UPDATE_VEHICLE|DELETE_BOOKING|UPDATE_ROLE|UPDATE_ROLE|CREDENTIAL_CHANGE|CHANGE_PASSWORD,ROLE|USER,1,2.0,2,0.31666666666666665,1.7999999999999998,1.8178582119307243
4,20,0,15.327524982037826,1,1,1,0,2,2,0,0,25,0.34760824504524046,0,16,0,CREATE_VEHICLE|UPDATE_VEHICLE|APPROVE_REFUND|GENERATE_REPORT,PERMISSION|INCIDENT,0,2.0,0,0.06666666666666667,0.15,0.10428247351357213
4,27,0,14.512856253382814,0,0,1,0,3,1,0,0,32,0.6404262638553252,0,8,0,CREATE_BOOKING|CREATE_BOOKING|VIEW_DASHBOARD|VIEW_USER,PAYMENT,0,1.0,0,0.06666666666666667,0.0,0.19212787915659754
23,79,5,3.5599040016204593,2,0,1,0,22,5,1,1,232,3.292732087418863,1,9,0,VIEW_ANALYTICS|UPDATE_VEHICLE|VIEW_USER|GENERATE_REPORT|UPDATE_BOOKING|VIEW_DASHBOARD|GENERATE_REPORT|VIEW_ANALYTICS|APPROVE_REFUND|CREATE_BOOKING,PAYMENT|VEHICLE|INCIDENT|BOOKING|PERMISSION,1,5.0,0,0.38333333333333336,0.8,0.9878196262256588
1,25,0,7.950325074628709,1,0,0,0,1,3,0,0,21,0.8957408937270891,0,16,0,UPDATE_USER,ROLE|INCIDENT|PERMISSION,0,3.0,0,0.016666666666666666,0.15,0.2687222681181267
4,31,0,26.07696906826162,1,0,1,0,3,3,0,0,26,0.8359301193187906,0,15,0,UPDATE_USER|UPDATE_VEHICLE|GENERATE_REPORT|VIEW_DASHBOARD,REFUND|REFUND|DOCUMENT,0,2.0,0,0.06666666666666667,0.15,0.25077903579563715
52,154,8,1.0136990320440242,9,0,2,0,50,4,1,0,175,3.322397809092665,2,1,1,DOWNLOAD_LOGS|EXPORT_USERS|EXPORT_BOOKINGS|BACKUP_DATA|DOWNLOAD_LOGS|CREATE_BOOKING|VIEW_BOOKING|BULK_READ|VIEW_BOOKING|EXPORT_USERS,PAYMENT|REFUND|ROLE|PERMISSION,1,4.0,5,0.8666666666666667,2.15,1.9967193427277994
2,33,0,16.416599379919106,0,0,0,0,2,1,0,0,19,0.48581789125989816,0,14,0,GENERATE_REPORT|APPROVE_REFUND,REFUND,0,1.0,0,0.03333333333333333,0.0,0.14574536737796945
5,33,0,14.762431967042117,1,0,0,2,3,1,0,0,23,0.09262791720370678,0,11,0,VIEW_ANALYTICS|VIEW_DASHBOARD|VIEW_USER|UPDATE_VEHICLE|UPDATE_USER,VEHICLE,0,1.0,0,0.08333333333333333,0.15,0.027788375161112034
5,22,0,23.86619938077017,0,0,4,1,0,3,0,0,27,0.7854094023075995,0,16,0,VIEW_ANALYTICS|CREATE_VEHICLE|APPROVE_REFUND|VIEW_DASHBOARD|VIEW_ANALYTICS,REFUND|PAYMENT|USER,0,3.0,0,0.08333333333333333,0.0,0.23562282069227983
9,26,0,15.303503946725646,2,0,1,2,6,3,0,0,23,0.9851256960067347,0,17,0,GENERATE_REPORT|CREATE_BOOKING|UPDATE_LISTING|VIEW_USER|CREATE_VEHICLE|VIEW_DASHBOARD|UPDATE_BOOKING|UPDATE_BOOKING|VIEW_USER,PERMISSION|LOG|DOCUMENT,0,3.0,0,0.15,0.3,0.2955377088020204
3,22,0,12.69620427119087,0,0,0,0,3,2,0,0,23,0.3970118542522021,0,8,0,UPDATE_LISTING|CREATE_VEHICLE|UPDATE_VEHICLE,BOOKING|USER,0,2.0,0,0.05,0.0,0.11910355627566062
22,74,14,5.0705262065741215,6,3,5,2,12,4,9,3,56,3.2833715256835645,3,3,0,CHANGE_PASSWORD|DELETE_USER|APPROVE_REFUND|GENERATE_REPORT|UPDATE_VEHICLE|APPROVE_REFUND|CREDENTIAL_CHANGE|CREDENTIAL_CHANGE|REVOKE_ACCESS|APPROVE_REFUND,PERMISSION|INCIDENT|ROLE|USER,1,4.0,3,0.36666666666666664,2.3,1.5850114577050693
5,27,0,18.163146017917956,0,0,3,0,2,1,0,0,30,0.30237594046897365,0,8,0,VIEW_DASHBOARD|CREATE_BOOKING|VIEW_ANALYTICS|UPDATE_BOOKING|UPDATE_USER,ROLE,0,1.0,0,0.08333333333333333,0.0,0.09071278214069209
7,28,0,14.567299903177256,1,0,1,3,3,3,0,0,18,0.23333777250076537,0,11,0,VIEW_USER|UPDATE_LISTING|VIEW_BOOKING|UPDATE_LISTING|CREATE_BOOKING|VIEW_ANALYTICS|VIEW_USER,ROLE|PAYMENT|USER,0,3.0,0,0.11666666666666667,0.15,0.07000133175022961
4,26,0,14.431217567153,0,0,1,2,1,3,0,0,11,0.5790699209367441,0,10,0,GENERATE_REPORT|VIEW_DASHBOARD|VIEW_BOOKING|VIEW_BOOKING,ROLE|PAYMENT|PAYMENT,0,2.0,0,0.06666666666666667,0.0,0.17372097628102323
24,53,3,3.7228174750123753,5,0,0,0,24,8,1,0,98,3.684718341523024,1,18,0,VIEW_USER|VIEW_ALL_USERS|VIEW_BOOKING|VIEW_ANALYTICS|APPROVE_REFUND|VIEW_ALL_USERS|VIEW_BOOKING|VIEW_DASHBOARD|CREATE_VEHICLE|VIEW_BOOKING,ROLE|INCIDENT|VEHICLE|DOCUMENT|REFUND|LOG|PERMISSION|USER,1,8.0,0,0.4,1.05,1.105415502456907
25,273,9,2.8364035915079686,11,0,1,0,24,7,1,0,127,2.8840661705559674,2,2,1,VIEW_ALL_USERS|DOWNLOAD_LOGS|VIEW_ALL_USERS|EXPORT_BOOKINGS|CREATE_VEHICLE|BULK_READ|COPY_DATA|EXPORT_BOOKINGS|EXPORT_USERS|CREATE_VEHICLE,PAYMENT|REFUND|INCIDENT|PERMISSION|DOCUMENT|ROLE|BOOKING,1,7.0,5,0.4166666666666667,2.55,1.8652198511667901
4,32,0,15.217466627445322,0,0,0,0,4,1,0,0,21,0.558579890412116,0,17,0,CREATE_VEHICLE|GENERATE_REPORT|APPROVE_REFUND|UPDATE_LISTING,ROLE,0,1.0,0,0.06666666666666667,0.0,0.1675739671236348
0,25,0,10.634489248548029,0,0,0,0,0,1,0,0,19,0.8512372361160726,0,15,0,,PAYMENT,0,1.0,0,0.0,0.0,0.25537117083482175
2,31,0,18.263253935633916,0,0,2,0,0,2,0,0,18,0.7633627375913026,0,16,0,UPDATE_VEHICLE|VIEW_ANALYTICS,DOCUMENT|REFUND,0,2.0,0,0.03333333333333333,0.0,0.22900882127739075
4,25,0,9.577470752844487,0,0,2,1,1,3,0,0,23,0.11582095824802474,1,8,0,VIEW_USER|CREATE_VEHICLE|VIEW_USER|VIEW_USER,PERMISSION|PERMISSION|PERMISSION,0,1.0,0,0.06666666666666667,0.0,0.034746287474407424
3,33,0,15.921048882580267,0,0,1,0,2,2,0,0,18,0.22298878949824041,0,10,0,CREATE_VEHICLE|UPDATE_BOOKING|VIEW_USER,PERMISSION|ROLE,0,2.0,0,0.05,0.0,0.06689663684947213
2,30,0,21.74457268516893,0,0,0,0,2,2,0,0,24,0.09433005836987896,1,16,0,VIEW_BOOKING|UPDATE_USER,PAYMENT|BOOKING,0,2.0,0,0.03333333333333333,0.0,0.028299017510963684
12,56,4,1.6683305091343654,12,9,3,0,0,5,4,2,63,2.7509247890207837,0,20,1,DELETE_BOOKING|DELETE_LOG|VIEW_USER|VIEW_BOOKING|BULK_DELETE|DELETE_LOG|MODIFY_SECURITY|GRANT_ACCESS|DELETE_BOOKING|UPDATE_VEHICLE,VEHICLE|DOCUMENT|ROLE|BOOKING|USER,1,5.0,2,0.2,2.1999999999999997,1.2252774367062351
6,24,0,14.06942369958894,0,0,3,0,3,1,0,0,21,0.6904545775769543,0,17,0,UPDATE_BOOKING|APPROVE_REFUND|VIEW_ANALYTICS|VIEW_USER|GENERATE_REPORT|VIEW_BOOKING,BOOKING,0,1.0,0,0.1,0.0,0.2071363732730863
5,30,0,15.812100436153962,2,0,2,0,3,1,0,0,16,0.8834824780803123,0,15,0,VIEW_BOOKING|VIEW_ANALYTICS|UPDATE_LISTING|UPDATE_LISTING|CREATE_VEHICLE,ROLE,0,1.0,0,0.08333333333333333,0.3,0.2650447434240937
4,30,1,12.226348136984917,0,0,2,0,2,1,1,0,15,0.88679788354506,0,11,1,VIEW_USER|CREATE_BOOKING|GENERATE_REPORT|APPROVE_REFUND,PAYMENT,0,1.0,2,0.06666666666666667,0.1,0.666039365063518
5,30,0,15.07913574481515,2,1,1,0,3,2,0,0,30,0.6523044195630642,0,11,0,CREATE_VEHICLE|VIEW_DASHBOARD|CREATE_BOOKING|VIEW_DASHBOARD|UPDATE_USER,BOOKING|PAYMENT,0,2.0,0,0.08333333333333333,0.3,0.19569132586891924
4,16,1,11.652804308054947,1,0,1,1,2,1,1,0,18,0.93325437371802,0,14,0,VIEW_DASHBOARD|VIEW_USER|VIEW_ANALYTICS|APPROVE_REFUND,REFUND,0,1.0,0,0.06666666666666667,0.25,0.27997631211540597
4,21,0,12.05488657674162,2,0,1,0,3,1,0,0,22,0.820190022610114,0,8,0,UPDATE_USER|VIEW_DASHBOARD|VIEW_USER|APPROVE_REFUND,PERMISSION,0,1.0,0,0.06666666666666667,0.3,0.2460570067830342
3,22,0,5.606022919894112,0,0,0,0,3,2,0,0,16,0.4087363501746165,0,12,0,VIEW_BOOKING|UPDATE_BOOKING|UPDATE_USER,USER|INCIDENT,0,2.0,0,0.05,0.0,0.12262090505238495
5,28,0,14.18920607638333,1,0,1,1,3,3,0,0,18,0.7010226074060938,1,10,1,VIEW_BOOKING|GENERATE_REPORT|VIEW_USER|UPDATE_LISTING|UPDATE_LISTING,LOG|INCIDENT|ROLE,0,3.0,2,0.08333333333333333,0.15,0.6103067822218282
6,21,0,16.810212329528404,1,0,2,1,3,1,0,0,26,0.2449440864988578,0,12,0,VIEW_ANALYTICS|UPDATE_LISTING|UPDATE_BOOKING|VIEW_BOOKING|APPROVE_REFUND|UPDATE_VEHICLE,LOG,0,1.0,0,0.1,0.15,0.07348322594965734
1,27,0,15.63192135951514,0,0,1,0,0,1,0,0,18,0.19739771260719574,0,15,0,CREATE_BOOKING,PAYMENT,0,1.0,0,0.016666666666666666,0.0,0.05921931378215872
82,328,27,1.102480133120625,15,5,5,2,38,6,7,0,90,6.786084270462942,3,1,0,CHANGE_PASSWORD|COPY_DATA|UPDATE_PERMISSIONS|CHANGE_PASSWORD|MODIFY_SECURITY|GRANT_ACCESS|EXPORT_USERS|DELETE_BOOKING|BULK_READ|VIEW_BOOKING,DOCUMENT|PAYMENT|BOOKING|PERMISSION|VEHICLE|INCIDENT,1,6.0,3,1.3666666666666667,4.95,2.6358252811388825
55,272,4,1.2784927444958885,12,0,0,0,55,6,2,0,404,2.192944357507631,2,22,1,BULK_READ|VIEW_ALL_USERS|GENERATE_REPORT|VIEW_ANALYTICS|DOWNLOAD_LOGS|CREATE_VEHICLE|EXPORT_BOOKINGS|UPDATE_VEHICLE|CREATE_VEHICLE|VIEW_BOOKING,ROLE|BOOKING|DOCUMENT|LOG|PERMISSION|USER,1,6.0,2,0.9166666666666666,2.1999999999999997,1.0578833072522893
5,23,0,13.051564665373881,2,0,2,0,3,1,0,0,15,0.8480225703953017,0,17,0,CREATE_VEHICLE|CREATE_VEHICLE|VIEW_BOOKING|APPROVE_REFUND|APPROVE_REFUND,USER,0,1.0,0,0.08333333333333333,0.3,0.2544067711185905
5,29,0,19.49345034729478,0,0,1,0,4,2,0,0,22,0.6595141921677508,0,11,0,UPDATE_VEHICLE|GENERATE_REPORT|VIEW_DASHBOARD|APPROVE_REFUND|UPDATE_BOOKING,INCIDENT|INCIDENT,0,1.0,0,0.08333333333333333,0.0,0.19785425765032522
11,20,0,15.091007584351198,1,1,5,2,3,3,0,0,22,0.843062934668651,0,15,0,GENERATE_REPORT|UPDATE_USER|UPDATE_BOOKING|VIEW_BOOKING|CREATE_VEHICLE|VIEW_USER|UPDATE_USER|GENERATE_REPORT|UPDATE_USER|VIEW_DASHBOARD,PAYMENT|REFUND|LOG,0,3.0,0,0.18333333333333332,0.15,0.2529188804005953
4,23,0,19.231607529881284,0,0,3,0,1,3,0,0,15,0.45076003953078025,0,16,0,VIEW_DASHBOARD|UPDATE_LISTING|VIEW_BOOKING|CREATE_BOOKING,PAYMENT|BOOKING|REFUND,0,3.0,0,0.06666666666666667,0.0,0.13522801185923408
20,118,8,3.570272650366798,5,0,0,0,20,8,4,0,163,1.2675155506990383,0,8,0,VIEW_BOOKING|VIEW_DASHBOARD|UPDATE_USER|VIEW_BOOKING|APPROVE_REFUND|APPROVE_REFUND|VIEW_BOOKING|VIEW_DASHBOARD|VIEW_DASHBOARD|UPDATE_BOOKING,INCIDENT|USER|REFUND|ROLE|BOOKING|DOCUMENT|VEHICLE|PERMISSION,1,8.0,0,0.3333333333333333,1.55,0.38025466520971146
57,378,14,0.13850002889097632,12,1,6,5,38,8,10,0,238,4.718147272175762,2,2,0,EXPORT_VEHICLES|EXPORT_DATA|UPDATE_VEHICLE|CREATE_VEHICLE|EXPORT_USERS|CREDENTIAL_CHANGE|SYSTEM_CONFIG|BACKUP_DATA|EXPORT_VEHICLES|UPDATE_ROLE,INCIDENT|LOG|ROLE|BOOKING|DOCUMENT|VEHICLE|REFUND|PERMISSION,1,8.0,7,0.95,3.2,2.8154441816527287
22,25,5,1.7914966702544635,7,8,3,0,11,4,3,0,110,1.8338270711649736,0,4,1,CHANGE_PASSWORD|GRANT_ACCESS|BULK_DELETE|DELETE_LOG|MODIFY_SECURITY|DELETE_LOG|DELETE_USER|CREATE_BOOKING|DELETE_USER|CREATE_VEHICLE,REFUND|LOG|USER|INCIDENT,1,4.0,5,0.36666666666666664,1.55,1.550148121349492
6,25,0,24.099198299208506,0,0,3,1,2,2,0,0,26,0.7824911703467219,0,14,0,APPROVE_REFUND|GENERATE_REPORT|UPDATE_VEHICLE|CREATE_VEHICLE|UPDATE_USER|GENERATE_REPORT,LOG|PERMISSION,0,2.0,0,0.1,0.0,0.23474735110401657
11,44,6,5.38826637128968,6,3,7,4,0,4,7,3,40,3.981760031609139,1,14,1,UPDATE_LISTING|GRANT_ACCESS|DELETE_USER|UPDATE_LISTING|DELETE_BOOKING|VIEW_USER|DELETE_BOOKING|SYSTEM_CONFIG|DELETE_BOOKING|REVOKE_ACCESS,PERMISSION|ROLE|INCIDENT|USER,1,4.0,2,0.18333333333333332,1.5,1.5945280094827416
51,129,11,0.9699799928747617,9,0,0,0,51,5,4,0,329,2.422592554506508,3,5,0,DOWNLOAD_LOGS|BACKUP_DATA|EXPORT_USERS|COPY_DATA|EXPORT_VEHICLES|EXPORT_BOOKINGS|VIEW_ANALYTICS|DOWNLOAD_LOGS|VIEW_DASHBOARD|BACKUP_DATA,BOOKING|REFUND|INCIDENT|DOCUMENT|ROLE,1,5.0,7,0.85,2.45,2.1267777663519527
6,24,0,10.430007756221041,1,0,2,0,4,3,0,0,17,0.8204317286525704,0,15,0,VIEW_USER|GENERATE_REPORT|GENERATE_REPORT|VIEW_DASHBOARD|UPDATE_LISTING|APPROVE_REFUND,USER|BOOKING|LOG,0,3.0,0,0.1,0.15,0.24612951859577112
51,295,5,2.8352946126467895,12,0,0,0,51,5,2,0,308,2.7148098593370347,1,5,1,BULK_READ|BACKUP_DATA|DOWNLOAD_LOGS|DOWNLOAD_LOGS|COPY_DATA|UPDATE_VEHICLE|VIEW_ALL_USERS|APPROVE_REFUND|COPY_DATA|VIEW_ALL_USERS,INCIDENT|VEHICLE|REFUND|DOCUMENT|USER,1,5.0,5,0.85,2.3,1.8144429578011105
3,15,0,9.412939235485164,1,0,0,1,2,1,0,0,22,0.7471985260776342,1,12,0,VIEW_ANALYTICS|VIEW_ANALYTICS|UPDATE_BOOKING,PAYMENT,0,1.0,0,0.05,0.15,0.22415955782329025
60,196,17,0.45289344865911996,10,6,13,7,24,7,10,3,157,6.873413012656197,3,18,1,VIEW_DASHBOARD|UPDATE_ROLE|VIEW_BOOKING|UPDATE_BOOKING|CREATE_BOOKING|UPDATE_ROLE|BULK_READ|EXPORT_DATA|BULK_READ|COPY_DATA,LOG|INCIDENT|PERMISSION|ROLE|USER|BOOKING|DOCUMENT,1,7.0,6,1.0,3.2,3.2620239037968592
5,26,0,10.856272080701522,1,0,0,0,5,1,0,0,11,0.13008466216666148,0,12,0,UPDATE_VEHICLE|UPDATE_LISTING|VIEW_BOOKING|UPDATE_USER|APPROVE_REFUND,INCIDENT,0,1.0,0,0.08333333333333333,0.15,0.03902539864999844
7,35,0,13.74316942468106,1,1,4,1,1,2,0,0,22,0.04944574723876605,0,14,1,UPDATE_LISTING|VIEW_DASHBOARD|UPDATE_VEHICLE|APPROVE_REFUND|UPDATE_BOOKING|UPDATE_BOOKING|UPDATE_BOOKING,PAYMENT|LOG,0,2.0,2,0.11666666666666667,0.15,0.41483372417162984
3,26,0,16.244865539503184,1,0,0,0,3,1,0,0,28,0.714099668421282,0,11,0,APPROVE_REFUND|VIEW_BOOKING|UPDATE_LISTING,DOCUMENT,0,1.0,0,0.05,0.15,0.2142299005263846
3,21,0,11.72180859682518,0,0,1,0,2,3,0,0,22,0.2754271582810812,0,8,0,CREATE_VEHICLE|VIEW_BOOKING|UPDATE_LISTING,DOCUMENT|BOOKING|LOG,0,3.0,0,0.05,0.0,0.08262814748432436
3,34,0,23.595196362766487,0,1,2,0,0,3,0,1,16,0.0872127680257041,0,10,0,GENERATE_REPORT|UPDATE_VEHICLE|UPDATE_BOOKING,VEHICLE|BOOKING|VEHICLE,0,2.0,0,0.05,0.0,0.02616383040771123
6,28,0,16.425566087943494,4,1,4,1,0,1,0,0,20,0.052266395160147194,0,10,0,UPDATE_BOOKING|UPDATE_VEHICLE|APPROVE_REFUND|VIEW_ANALYTICS|UPDATE_BOOKING|CREATE_VEHICLE,REFUND,0,1.0,0,0.1,0.6,0.015679918548044156
2,27,0,16.05923235063434,0,0,2,0,0,1,0,0,18,0.7888576535520164,0,12,0,UPDATE_LISTING|UPDATE_VEHICLE,ROLE,0,1.0,0,0.03333333333333333,0.0,0.23665729606560493
5,22,0,9.975867552021265,0,0,1,0,4,1,0,0,25,0.24373747467215334,0,8,0,VIEW_ANALYTICS|VIEW_BOOKING|VIEW_BOOKING|APPROVE_REFUND|VIEW_ANALYTICS,PAYMENT,0,1.0,0,0.08333333333333333,0.0,0.073121242401646
2,31,0,11.978175752906719,0,0,2,1,0,3,0,0,31,0.7704999240991721,0,16,0,VIEW_DASHBOARD|VIEW_ANALYTICS,USER|INCIDENT|INCIDENT,0,2.0,0,0.03333333333333333,0.0,0.2311499772297516
6,29,1,9.57926781285433,2,1,2,1,2,2,1,0,19,0.9400597420350909,0,16,0,GENERATE_REPORT|VIEW_ANALYTICS|UPDATE_BOOKING|CREATE_VEHICLE|CREATE_BOOKING|VIEW_DASHBOARD,VEHICLE|USER,0,2.0,0,0.1,0.4,0.28201792261052727
4,24,0,7.084986030239437,3,1,0,0,3,1,0,0,23,0.7439357623887404,0,11,0,VIEW_BOOKING|APPROVE_REFUND|UPDATE_BOOKING|APPROVE_REFUND,REFUND,0,1.0,0,0.06666666666666667,0.44999999999999996,0.22318072871662212
21,36,7,3.524007527245649,8,7,1,0,13,4,5,1,112,2.257562748706521,0,12,0,DELETE_VEHICLE|DELETE_BOOKING|DELETE_VEHICLE|DELETE_BOOKING|VIEW_USER|DELETE_VEHICLE|DELETE_VEHICLE|DELETE_LOG|DELETE_USER|CHANGE_PASSWORD,BOOKING|PAYMENT|INCIDENT|PERMISSION,1,4.0,0,0.35,1.9,0.6772688246119563
17,42,12,5.551231182898984,8,1,7,2,7,4,7,6,83,4.965681764013343,1,15,0,UPDATE_PERMISSIONS|UPDATE_ROLE|BULK_DELETE|CREATE_BOOKING|EXPORT_DATA|REVOKE_ACCESS|DELETE_BOOKING|CREDENTIAL_CHANGE|UPDATE_PERMISSIONS|UPDATE_BOOKING,USER|ROLE|REFUND|PERMISSION,1,4.0,0,0.2833333333333333,2.4000000000000004,1.489704529204003
28,111,7,1.8425763071589178,13,0,2,0,26,6,2,0,382,5.538815461054359,1,3,0,BACKUP_DATA|CREATE_VEHICLE|CREATE_BOOKING|COPY_DATA|UPDATE_LISTING|UPDATE_VEHICLE|VIEW_USER|APPROVE_REFUND|VIEW_ALL_USERS|UPDATE_BOOKING,PERMISSION|LOG|ROLE|VEHICLE|PAYMENT|DOCUMENT,1,6.0,3,0.4666666666666667,2.65,2.261644638316308
91,153,23,0.9232731928385013,14,1,4,9,36,5,11,4,251,7.72614860490191,3,21,0,DELETE_BOOKING|VIEW_USER|VIEW_DASHBOARD|EXPORT_VEHICLES|UPDATE_USER|REVOKE_ACCESS|UPDATE_ROLE|GRANT_ACCESS|EXPORT_DATA|MODIFY_SECURITY,REFUND|PAYMENT|DOCUMENT|INCIDENT|VEHICLE,1,5.0,4,1.5166666666666666,4.4,3.117844581470573
3,23,0,5.0,0,0,1,1,1,2,0,0,18,0.9348211638370831,0,12,1,UPDATE_VEHICLE|CREATE_BOOKING|APPROVE_REFUND,VEHICLE|VEHICLE,0,1.0,2,0.05,0.0,0.680446349151125
9,23,1,16.868507352801664,2,0,5,0,4,2,1,0,15,0.874294002399722,0,15,0,UPDATE_USER|UPDATE_LISTING|UPDATE_VEHICLE|VIEW_DASHBOARD|CREATE_BOOKING|VIEW_ANALYTICS|CREATE_VEHICLE|VIEW_DASHBOARD|CREATE_BOOKING,DOCUMENT|REFUND,0,2.0,0,0.15,0.4,0.2622882007199166
6,18,2,17.103913307871792,1,0,3,0,3,3,2,0,23,0.06695408965992766,0,15,1,UPDATE_LISTING|UPDATE_LISTING|CREATE_BOOKING|UPDATE_BOOKING|CREATE_BOOKING|UPDATE_LISTING,PAYMENT|USER|LOG,0,3.0,2,0.1,0.35,0.4200862268979783
6,26,0,14.091176969770341,1,0,2,3,1,1,0,0,15,0.9806112155484729,0,16,0,VIEW_BOOKING|UPDATE_LISTING|CREATE_BOOKING|VIEW_USER|UPDATE_BOOKING|APPROVE_REFUND,INCIDENT,0,1.0,0,0.1,0.15,0.29418336466454187
4,24,0,11.41604448990604,0,0,0,2,2,1,0,1,28,0.7063812016318471,0,14,0,UPDATE_VEHICLE|VIEW_DASHBOARD|GENERATE_REPORT|UPDATE_VEHICLE,PERMISSION,0,1.0,0,0.06666666666666667,0.0,0.21191436048955414
4,32,0,15.793188224066544,0,0,1,0,3,1,0,1,25,0.7556697971018985,0,12,0,CREATE_BOOKING|VIEW_DASHBOARD|APPROVE_REFUND|APPROVE_REFUND,INCIDENT,0,1.0,0,0.06666666666666667,0.0,0.22670093913056955
4,26,0,18.150936289074266,1,0,1,2,1,3,0,0,24,0.40742909497952784,0,9,0,CREATE_VEHICLE|VIEW_USER|CREATE_VEHICLE|VIEW_ANALYTICS,REFUND|INCIDENT|LOG,0,3.0,0,0.06666666666666667,0.15,0.12222872849385835
6,26,1,10.422299867062248,2,0,1,1,4,1,1,1,22,0.1277757454365852,0,14,0,CREATE_VEHICLE|VIEW_USER|UPDATE_BOOKING|UPDATE_VEHICLE|UPDATE_LISTING|VIEW_USER,INCIDENT,0,1.0,0,0.1,0.4,0.03833272363097556
3,25,0,16.302716589656633,0,0,2,0,1,2,0,0,32,0.1306783418109585,0,17,0,UPDATE_LISTING|CREATE_VEHICLE|VIEW_DASHBOARD,PAYMENT|USER,0,2.0,0,0.05,0.0,0.03920350254328755
10,72,13,5.562731192432194,7,3,3,3,1,2,9,4,35,3.7330007098731977,1,4,0,GRANT_ACCESS|CREATE_BOOKING|CREATE_BOOKING|GENERATE_REPORT|UPDATE_BOOKING|DELETE_USER|UPDATE_ROLE|UPDATE_VEHICLE|UPDATE_LISTING|REVOKE_ACCESS,ROLE|USER,1,2.0,3,0.16666666666666666,2.35,1.7199002129619594
3,33,0,8.675620131942402,0,1,0,1,1,3,0,0,15,0.9836260641909641,0,11,1,GENERATE_REPORT|VIEW_BOOKING|CREATE_VEHICLE,USER|PERMISSION|BOOKING,0,3.0,2,0.05,0.0,0.6950878192572892
4,16,0,18.56010695458069,0,0,1,0,3,3,0,0,18,0.36242772519956856,0,9,0,UPDATE_VEHICLE|CREATE_VEHICLE|APPROVE_REFUND|UPDATE_BOOKING,PAYMENT|PERMISSION|INCIDENT,0,3.0,0,0.06666666666666667,0.0,0.10872831755987057
7,14,0,7.922086281084613,2,0,2,3,2,1,0,0,24,0.7649770529413907,1,13,0,CREATE_BOOKING|CREATE_BOOKING|VIEW_DASHBOARD|VIEW_USER|UPDATE_LISTING|UPDATE_LISTING|VIEW_DASHBOARD,VEHICLE,0,1.0,0,0.11666666666666667,0.3,0.22949311588241722
2,30,0,15.282300639402882,0,0,2,0,0,2,0,0,20,0.8271890064873423,0,17,0,UPDATE_USER|VIEW_BOOKING,BOOKING|DOCUMENT,0,2.0,0,0.03333333333333333,0.0,0.24815670194620268
7,33,0,6.872696987468634,2,1,2,0,4,2,0,0,23,0.7477249226558311,0,11,0,VIEW_BOOKING|GENERATE_REPORT|VIEW_ANALYTICS|UPDATE_LISTING|UPDATE_BOOKING|APPROVE_REFUND|CREATE_VEHICLE,USER|BOOKING,0,2.0,0,0.11666666666666667,0.3,0.22431747679674932
27,142,5,2.113903303882422,7,0,1,0,26,6,4,0,228,2.547786913808421,2,1,1,BULK_READ|VIEW_ANALYTICS|EXPORT_USERS|VIEW_ALL_USERS|VIEW_ALL_USERS|DOWNLOAD_LOGS|APPROVE_REFUND|UPDATE_LISTING|BULK_READ|EXPORT_USERS,BOOKING|LOG|PAYMENT|PERMISSION|INCIDENT|VEHICLE,1,6.0,5,0.45,1.55,1.7643360741425262
2,13,0,23.423232150851543,0,0,1,1,0,3,0,0,27,0.7759657109152969,0,13,0,UPDATE_USER|UPDATE_VEHICLE,INCIDENT|LOG|PAYMENT,0,3.0,0,0.03333333333333333,0.0,0.23278971327458906
5,20,0,19.542762709512303,1,0,2,0,3,2,0,0,16,0.2807942182315889,0,16,0,UPDATE_VEHICLE|VIEW_USER|VIEW_ANALYTICS|APPROVE_REFUND|UPDATE_LISTING,INCIDENT|INCIDENT,0,1.0,0,0.08333333333333333,0.15,0.08423826546947667
3,16,0,8.86002791514629,0,0,1,1,1,1,0,0,27,0.024912097598540406,0,14,0,GENERATE_REPORT|VIEW_ANALYTICS|VIEW_DASHBOARD,LOG,0,1.0,0,0.05,0.0,0.007473629279562122
2,29,0,15.825312334545256,0,0,0,0,2,2,0,0,25,0.8465230007377007,1,10,0,VIEW_ANALYTICS|CREATE_BOOKING,PAYMENT|USER,0,2.0,0,0.03333333333333333,0.0,0.2539569002213102
