user_id,timestamp,failed_logins,logins_last_hour,bookings_last_hour,bookings_last_day,avg_booking_interval_minutes,card_declines,unique_cards_count,reported_mileage,gps_mileage,travel_speed_kmh,gps_jump_km,location_changes_last_hour,ip_changes_last_day,ip_country_match,vpn_detected,hour_of_day,is_weekend,mileage_discrepancy,is_fraud,fraud_type
user_0138,2026-01-20 13:56:44.985927,1,1,0,1,305,0,1,27,27,56,13,0,1,1,0,7,1,0,0,
user_0137,2026-01-23 21:56:44.979754,0,1,2,3,245,0,2,42,39,88,25,0,1,1,0,12,0,3,0,
user_0004,2026-01-20 17:56:45.026456,0,1,1,4,684,0,1,148,144,107,15,1,0,1,0,17,0,4,0,
user_0073,2026-01-19 12:56:44.954690,0,2,0,1,522,0,2,102,98,70,11,1,0,1,0,15,0,4,0,
user_0020,2026-01-25 08:56:44.999631,0,2,0,4,460,1,1,104,102,42,14,1,0,1,0,13,0,2,0,
user_0170,2026-01-25 05:56:45.145713,1,1,1,5,73,0,1,278,50,64,24,0,0,1,0,7,0,228,1,mileage_fraud
user_0118,2026-01-19 22:56:44.959731,0,3,1,4,527,0,2,127,129,79,7,0,0,1,0,16,0,2,0,
user_0130,2026-01-19 00:56:44.959731,0,2,2,3,154,0,1,75,73,51,18,0,1,1,0,15,1,2,0,
user_0003,2026-01-20 12:56:45.015553,0,1,0,3,331,0,2,146,143,62,9,0,0,1,0,9,1,3,0,
user_0113,2026-01-22 21:56:45.002922,0,2,1,4,142,0,1,82,83,68,29,0,0,1,0,16,0,1,0,
user_0102,2026-01-25 01:56:45.080876,1,2,1,2,714,0,1,145,147,65,0,0,0,1,0,10,1,2,0,
user_0015,2026-01-20 20:56:45.015553,1,1,1,4,264,1,2,24,22,78,5,0,0,1,0,9,0,2,0,
user_0053,2026-01-24 23:56:45.055335,0,3,1,4,573,0,1,54,53,75,1,1,0,1,0,16,0,1,0,
user_0135,2026-01-25 12:56:45.029485,1,1,1,1,274,0,1,117,120,87,18,0,0,1,0,9,1,3,0,
user_0074,2026-01-24 08:56:45.006465,0,1,1,1,514,1,1,118,121,50,14,1,0,1,0,18,0,3,0,
user_0025,2026-01-21 18:56:45.046283,0,1,1,2,627,0,2,138,142,55,29,0,1,1,0,15,0,4,0,
user_0120,2026-01-22 22:56:45.055335,0,2,1,3,498,1,2,87,84,50,24,2,2,1,0,7,0,3,0,
user_0114,2026-01-20 14:56:45.080876,0,1,0,3,421,0,2,26,28,88,24,0,0,1,0,14,0,2,0,
user_0195,2026-01-24 16:56:45.138909,0,1,6,14,46,9,4,58,66,112,41,3,4,1,0,18,0,8,1,payment_fraud
user_0037,2026-01-25 09:56:45.086145,0,3,0,1,213,0,1,37,35,69,26,2,0,1,0,11,1,2,0,
user_0163,2026-01-21 21:56:45.138909,6,6,0,4,17,0,1,84,79,45,8,4,9,0,0,15,0,5,1,account_takeover
user_0181,2026-01-21 07:56:45.145713,0,2,14,30,2,2,5,63,58,128,72,3,3,1,1,14,1,5,1,rapid_booking_fraud
user_0030,2026-01-23 18:56:44.963747,0,1,0,4,572,0,2,137,138,96,28,0,0,1,0,19,0,1,0,
user_0039,2026-01-24 23:56:44.981762,1,3,1,3,464,0,1,63,62,88,8,0,0,1,0,13,0,1,0,
user_0067,2026-01-23 03:56:44.979754,0,1,1,1,372,0,1,32,31,109,21,0,1,1,0,14,1,1,0,
user_0161,2026-01-25 04:56:45.145713,0,2,1,4,119,1,1,239,86,53,0,2,0,1,0,17,0,153,1,mileage_fraud
user_0129,2026-01-19 14:56:45.046283,0,1,1,3,327,0,2,34,33,45,21,1,2,1,0,16,0,1,0,
user_0038,2026-01-23 09:56:45.015553,0,2,0,2,506,0,1,37,35,53,5,1,1,1,0,19,0,2,0,
user_0070,2026-01-22 16:56:44.957723,0,1,0,1,273,0,1,62,57,89,7,0,1,1,0,18,0,5,0,
user_0117,2026-01-21 22:56:45.035564,2,1,0,3,400,0,1,87,87,54,3,0,0,1,0,14,1,0,0,
user_0132,2026-01-22 17:56:44.977746,0,1,0,2,271,0,1,138,138,105,20,0,1,1,0,11,0,0,0,
user_0128,2026-01-20 11:56:44.979754,0,3,0,3,203,0,2,27,24,100,9,1,0,1,0,19,0,3,0,
user_0135,2026-01-22 21:56:45.035564,0,3,1,4,498,0,1,32,29,99,16,0,0,1,0,16,0,3,0,
user_0043,2026-01-18 19:56:44.985927,1,1,0,1,197,0,2,112,116,63,8,0,0,1,0,11,0,4,0,
user_0037,2026-01-19 17:56:45.055335,0,2,1,2,221,0,1,39,38,86,8,0,0,1,0,21,0,1,0,
user_0177,2026-01-23 00:56:45.138909,13,9,1,3,40,0,1,46,51,91,3,4,12,0,0,19,1,5,1,account_takeover
user_0082,2026-01-20 03:56:45.046283,1,3,1,3,717,0,1,116,118,67,24,1,2,1,0,22,0,2,0,
user_0013,2026-01-20 03:56:45.026456,1,1,0,2,613,0,1,146,144,85,6,2,0,1,0,19,0,2,0,
user_0078,2026-01-24 19:56:45.005479,0,1,1,1,265,0,1,83,80,104,3,0,0,1,0,21,1,3,0,
user_0180,2026-01-22 00:56:45.145713,1,1,1,7,154,0,2,189,189,361,566,8,6,0,0,9,0,0,1,gps_spoofing
user_0053,2026-01-21 01:56:45.085256,0,1,0,1,530,0,1,145,147,75,11,1,1,1,0,8,0,2,0,
user_0168,2026-01-22 19:56:45.145713,4,2,7,12,103,7,9,29,27,79,30,0,3,0,1,18,0,2,1,payment_fraud
user_0108,2026-01-19 10:56:44.969695,0,1,0,2,131,0,1,112,115,55,14,0,1,1,0,20,0,3,0,
user_0094,2026-01-19 13:56:45.065605,1,1,2,1,530,0,1,36,33,86,8,0,1,1,0,22,0,3,0,
user_0117,2026-01-24 23:56:45.075563,0,1,2,3,611,0,2,93,88,98,22,1,0,1,0,18,0,5,0,
user_0150,2026-01-24 06:56:44.950153,0,3,0,2,548,0,1,74,78,74,2,0,0,1,0,16,0,4,0,
user_0087,2026-01-24 04:56:44.997620,0,1,1,4,234,0,1,143,139,41,28,1,0,1,0,16,1,4,0,
user_0067,2026-01-19 18:56:45.075563,1,1,1,3,448,0,1,77,74,46,26,0,0,1,0,19,0,3,0,
user_0054,2026-01-20 14:56:45.046283,2,3,0,2,175,0,1,133,128,55,2,0,0,1,0,19,0,5,0,
user_0180,2026-01-24 19:56:45.155272,0,2,4,2,35,2,1,124,122,331,479,5,5,1,1,17,1,2,1,gps_spoofing
user_0192,2026-01-22 17:56:45.156063,0,2,1,5,51,1,2,171,176,225,712,12,7,0,1,8,1,5,1,gps_spoofing
user_0145,2026-01-24 04:56:44.999631,0,1,2,4,423,0,1,113,109,90,7,1,1,1,0,22,0,4,0,
user_0052,2026-01-22 06:56:45.029485,0,1,0,3,220,0,2,92,90,85,2,0,0,1,0,19,1,2,0,
user_0052,2026-01-21 08:56:45.034543,0,1,1,2,125,0,1,149,149,89,1,0,2,1,0,12,0,0,0,
user_0198,2026-01-21 13:56:45.145713,2,2,1,4,92,2,1,151,142,328,370,11,7,1,0,0,1,9,1,gps_spoofing
user_0076,2026-01-24 12:56:44.994586,0,2,0,4,506,0,1,77,80,52,17,0,1,1,0,11,0,3,0,
user_0064,2026-01-24 13:56:44.969695,0,1,1,3,288,0,1,22,22,40,12,1,1,1,0,15,0,0,0,
user_0053,2026-01-23 23:56:45.046283,0,2,2,1,122,0,2,115,113,67,10,2,2,1,0,8,0,2,0,
user_0167,2026-01-21 01:56:45.145713,2,3,11,30,4,0,6,58,51,103,68,4,1,1,1,13,0,7,1,rapid_booking_fraud
user_0015,2026-01-24 09:56:44.961739,0,1,2,4,173,0,2,79,76,80,9,0,0,1,0,8,0,3,0,
user_0096,2026-01-23 20:56:44.995605,0,1,1,3,705,1,1,135,135,43,24,1,0,1,0,16,1,0,0,
user_0127,2026-01-21 12:56:45.046283,0,2,0,3,540,0,1,97,93,44,3,1,0,1,0,22,0,4,0,
user_0032,2026-01-24 04:56:45.044721,0,1,0,1,271,0,1,83,85,64,11,0,0,1,0,20,0,2,0,
user_0113,2026-01-24 22:56:45.075563,0,2,1,1,402,0,1,124,121,43,21,1,1,1,0,21,0,3,0,
user_0007,2026-01-21 00:56:44.981762,1,1,0,1,586,0,2,117,121,71,5,1,0,1,0,18,0,4,0,
user_0119,2026-01-21 09:56:44.985927,2,2,1,1,155,0,1,54,57,58,18,2,0,1,0,14,1,3,0,
user_0191,2026-01-21 11:56:45.145713,1,2,3,9,34,2,2,113,103,376,344,10,1,1,0,23,0,10,1,gps_spoofing
user_0095,2026-01-23 09:56:45.080876,0,1,0,3,390,0,1,131,135,107,2,0,0,1,0,20,0,4,0,
user_0077,2026-01-21 12:56:45.075563,0,2,0,1,688,0,1,75,73,58,0,2,0,1,0,8,1,2,0,
user_0054,2026-01-22 11:56:44.985927,2,2,1,4,474,0,1,84,80,87,29,0,1,1,0,17,1,4,0,
user_0103,2026-01-25 03:56:44.995605,0,2,0,4,400,0,1,82,85,59,20,1,2,1,0,10,0,3,0,
user_0024,2026-01-20 13:56:45.065605,1,2,1,4,700,0,1,66,64,97,16,0,0,1,0,7,0,2,0,
user_0093,2026-01-24 02:56:44.999631,0,1,1,1,568,0,2,149,148,85,11,0,0,1,0,21,0,1,0,
user_0118,2026-01-25 00:56:45.035564,0,1,1,3,504,0,2,123,118,100,6,0,0,1,0,7,0,5,0,
user_0031,2026-01-21 17:56:45.024713,2,3,0,2,131,0,1,83,87,57,12,0,1,1,0,8,0,4,0,
user_0044,2026-01-21 12:56:45.002922,0,1,0,1,328,0,1,144,144,99,5,1,2,1,0,16,0,0,0,
user_0008,2026-01-22 14:56:45.074542,0,1,1,1,123,0,1,36,36,101,13,0,0,1,0,7,0,0,0,
user_0133,2026-01-20 04:56:44.999631,0,1,0,4,319,0,1,149,149,78,16,0,0,1,0,22,1,0,0,
user_0007,2026-01-24 00:56:44.955704,0,1,1,1,309,1,1,143,145,72,8,1,0,1,0,12,0,2,0,
user_0077,2026-01-25 03:56:44.946277,0,1,1,2,340,0,1,79,76,54,2,2,0,1,0,15,0,3,0,
user_0082,2026-01-21 00:56:45.055335,0,1,0,2,616,0,1,63,64,83,9,2,2,1,0,10,0,1,0,
user_0187,2026-01-19 15:56:45.138909,2,1,2,6,121,1,2,101,93,227,491,12,4,1,1,7,1,8,1,gps_spoofing
user_0011,2026-01-23 14:56:45.035564,0,2,1,4,394,0,1,79,83,70,5,0,0,1,0,11,0,4,0,
user_0119,2026-01-23 06:56:45.034543,0,1,1,4,638,0,1,100,103,52,24,0,0,1,0,21,0,3,0,
user_0147,2026-01-23 13:56:45.055335,1,2,2,3,563,0,1,38,41,75,18,0,0,1,0,10,1,3,0,
user_0050,2026-01-21 08:56:44.985927,0,1,0,2,615,0,1,22,20,69,18,2,0,1,0,18,0,2,0,
user_0008,2026-01-21 05:56:45.046283,1,1,0,2,583,0,1,81,82,108,0,0,1,1,0,14,0,1,0,
user_0077,2026-01-25 05:56:45.034543,1,2,1,3,543,0,1,54,50,108,15,0,1,1,0,20,0,4,0,
user_0101,2026-01-22 05:56:45.075563,0,2,1,3,308,0,1,117,119,57,20,0,1,1,0,7,0,2,0,
user_0060,2026-01-20 16:56:45.035564,0,2,0,1,321,0,2,90,88,82,27,0,0,1,0,15,0,2,0,
user_0027,2026-01-25 11:56:44.995605,0,1,0,2,391,0,2,115,115,52,3,2,2,1,0,21,0,0,0,
user_0123,2026-01-19 19:56:44.995605,0,1,1,2,550,0,1,143,146,54,0,1,2,1,0,8,0,3,0,
user_0160,2026-01-21 22:56:45.145713,1,2,2,4,247,0,1,171,67,98,4,0,1,1,0,14,0,104,1,mileage_fraud
user_0001,2026-01-25 14:56:45.055335,1,1,1,3,298,0,1,79,82,70,24,0,0,1,0,15,0,3,0,
user_0019,2026-01-18 23:56:45.055335,0,2,0,4,157,0,1,72,75,109,9,0,1,1,0,13,1,3,0,
user_0119,2026-01-22 07:56:44.973713,0,1,1,1,460,0,1,140,143,44,2,0,2,1,0,14,0,3,0,
user_0122,2026-01-21 14:56:44.971704,0,1,0,3,563,0,2,100,96,80,19,0,0,1,0,18,1,4,0,
user_0051,2026-01-25 02:56:45.026456,0,3,2,2,490,0,1,101,100,51,15,0,0,1,0,7,0,1,0,
user_0112,2026-01-21 00:56:45.055335,1,1,0,3,295,0,1,89,88,98,26,2,0,1,0,13,0,1,0,
user_0132,2026-01-21 08:56:44.963747,0,1,1,3,646,0,2,141,144,106,1,0,0,1,0,10,0,3,0,
user_0184,2026-01-20 06:56:45.145713,1,1,13,15,1,3,2,41,31,125,12,6,4,1,1,19,1,10,1,rapid_booking_fraud
user_0031,2026-01-20 14:56:44.959731,0,3,0,1,354,0,1,56,56,102,11,2,1,1,0,21,0,0,0,
user_0080,2026-01-23 12:56:45.035564,0,1,0,2,645,0,1,22,25,102,7,1,0,1,0,19,0,3,0,
user_0111,2026-01-18 17:56:44.977746,0,1,1,1,639,0,1,76,73,55,18,1,1,1,0,21,0,3,0,
user_0038,2026-01-24 22:56:45.029485,0,1,0,2,362,0,1,107,111,40,14,1,0,1,0,15,0,4,0,
user_0015,2026-01-21 03:56:44.981762,0,2,0,2,242,0,1,44,39,86,20,1,1,1,0,10,0,5,0,
user_0112,2026-01-21 08:56:45.015553,0,2,1,3,271,0,1,88,89,80,19,0,0,1,0,13,0,1,0,
user_0070,2026-01-19 03:56:44.957723,0,3,0,1,146,0,1,42,38,65,26,0,0,1,0,13,1,4,0,
user_0008,2026-01-21 10:56:45.075563,0,1,0,3,375,0,2,21,19,101,6,1,0,1,0,10,1,2,0,
user_0038,2026-01-23 21:56:45.066213,1,1,0,3,608,0,1,74,70,40,5,0,0,1,0,8,0,4,0,
user_0097,2026-01-18 20:56:44.963747,0,1,1,1,448,0,1,83,84,66,13,0,0,1,0,7,0,1,0,
user_0114,2026-01-19 06:56:44.985927,2,2,2,2,218,0,1,149,144,106,21,1,0,1,0,18,0,5,0,
user_0169,2026-01-24 18:56:45.138909,0,3,1,8,66,0,1,157,150,230,610,9,7,1,1,11,1,7,1,gps_spoofing
user_0198,2026-01-25 05:56:45.145713,1,2,1,5,124,1,1,136,140,264,373,10,1,0,0,1,0,4,1,gps_spoofing
user_0138,2026-01-24 06:56:44.973713,1,1,1,1,647,0,1,58,61,73,0,1,1,1,0,16,0,3,0,
user_0120,2026-01-23 06:56:45.006465,0,1,1,4,629,0,1,73,75,59,27,0,0,1,0,14,0,2,0,
user_0029,2026-01-20 14:56:44.964753,1,1,1,4,402,0,1,129,124,76,8,1,0,1,0,8,0,5,0,
user_0049,2026-01-21 16:56:45.055335,1,2,1,3,139,1,1,85,83,74,22,0,1,1,0,22,0,2,0,
user_0085,2026-01-21 12:56:45.035564,0,1,1,2,186,0,1,35,39,56,1,0,0,1,0,14,0,4,0,
user_0073,2026-01-23 17:56:45.074542,0,2,0,4,646,0,1,26,30,94,5,0,1,1,0,21,0,4,0,
user_0127,2026-01-19 09:56:45.085256,1,2,1,3,691,1,1,60,64,93,18,0,0,1,0,9,0,4,0,
user_0112,2026-01-21 12:56:45.066213,0,1,1,1,634,0,1,83,80,82,17,1,0,1,0,21,0,3,0,
user_0060,2026-01-18 19:56:45.035564,0,2,0,2,680,0,1,58,55,71,24,0,0,1,0,13,0,3,0,
user_0022,2026-01-18 17:56:44.950153,0,1,2,2,353,0,1,149,146,76,24,0,0,1,0,10,0,3,0,
user_0198,2026-01-25 00:56:45.145713,12,8,0,1,44,2,1,92,97,100,30,6,13,0,0,10,0,5,1,account_takeover
user_0046,2026-01-24 22:56:44.985927,0,2,1,2,597,0,1,49,48,104,1,0,0,1,0,15,0,1,0,
user_0097,2026-01-20 15:56:44.981762,0,1,0,1,363,0,1,133,137,60,28,1,0,1,0,14,1,4,0,
user_0187,2026-01-21 05:56:45.154753,2,2,2,8,176,2,2,113,103,270,734,6,7,0,0,9,1,10,1,gps_spoofing
user_0146,2026-01-22 09:56:45.035564,0,1,2,3,694,0,1,116,115,102,3,1,0,1,0,8,1,1,0,
user_0012,2026-01-25 08:56:45.046283,0,1,1,1,456,0,1,72,75,51,26,2,0,1,0,19,0,3,0,
user_0033,2026-01-20 12:56:44.955704,0,2,0,1,127,0,1,121,124,73,19,0,1,1,0,18,0,3,0,
user_0044,2026-01-21 01:56:44.981762,1,1,0,4,674,1,1,73,76,50,20,0,0,1,0,13,0,3,0,
user_0089,2026-01-20 06:56:45.046283,0,2,0,2,380,0,1,35,38,51,23,0,0,1,0,10,0,3,0,
user_0185,2026-01-20 00:56:45.145713,2,3,4,14,20,9,3,56,65,49,19,1,2,1,0,15,1,9,1,payment_fraud
user_0056,2026-01-25 08:56:45.066213,0,3,1,3,446,0,1,116,117,75,18,0,2,1,0,8,0,1,0,
user_0098,2026-01-23 21:56:44.953684,1,2,1,4,532,0,1,63,67,71,18,0,2,1,0,21,0,4,0,
user_0007,2026-01-24 02:56:45.045786,1,1,0,1,171,0,1,125,129,57,12,0,1,1,0,14,0,4,0,
user_0085,2026-01-21 18:56:44.975731,0,2,0,1,631,0,1,99,95,75,0,0,0,1,0,12,0,4,0,
user_0139,2026-01-21 15:56:45.008506,0,1,0,4,395,0,1,42,40,51,14,0,2,1,0,22,0,2,0,
user_0049,2026-01-25 08:56:45.015553,0,1,0,3,177,0,1,98,93,51,7,0,0,1,0,15,0,5,0,
user_0083,2026-01-19 09:56:44.979754,0,2,1,3,550,0,1,145,144,99,12,1,2,1,0,10,0,1,0,
user_0033,2026-01-24 16:56:45.055335,2,1,0,3,298,0,1,66,62,89,2,0,0,1,0,19,0,4,0,
user_0064,2026-01-23 21:56:45.066213,0,2,0,3,407,0,1,28,29,85,1,2,0,1,0,21,0,1,0,
user_0016,2026-01-24 13:56:45.046283,0,1,0,2,573,0,2,81,77,72,11,0,0,1,0,18,0,4,0,
user_0140,2026-01-22 17:56:44.985927,0,1,0,2,454,0,1,89,86,45,18,0,0,1,0,21,0,3,0,
user_0136,2026-01-22 17:56:45.015553,1,2,1,3,353,0,1,101,101,86,1,0,0,1,0,8,0,0,0,
user_0099,2026-01-24 07:56:44.950153,0,1,1,2,323,0,1,128,125,100,4,0,0,1,0,21,0,3,0,
user_0025,2026-01-24 18:56:45.055335,1,2,0,4,432,1,1,94,96,68,21,1,1,1,0,17,1,2,0,
user_0039,2026-01-23 04:56:45.066213,0,1,0,2,398,1,1,27,31,82,11,0,0,1,0,12,0,4,0,
user_0195,2026-01-24 23:56:45.138909,11,7,1,4,17,1,1,49,45,70,21,6,12,0,1,12,1,4,1,account_takeover
user_0182,2026-01-25 03:56:45.145713,0,4,6,36,14,1,4,80,73,104,15,7,1,1,0,20,1,7,1,rapid_booking_fraud
user_0136,2026-01-22 02:56:44.985927,1,1,0,4,137,1,1,49,46,60,11,1,2,1,0,13,0,3,0,
user_0039,2026-01-20 12:56:45.026456,1,2,0,2,531,0,1,112,116,95,12,0,2,1,0,9,1,4,0,
user_0010,2026-01-24 19:56:45.054813,0,2,0,1,489,0,1,109,107,108,4,1,1,1,0,15,0,2,0,
user_0033,2026-01-18 17:56:45.035564,0,2,0,4,328,0,1,141,144,48,12,1,2,1,0,20,1,3,0,
user_0103,2026-01-25 02:56:44.985927,0,1,1,1,404,0,1,26,28,68,15,1,2,1,0,19,0,2,0,
user_0131,2026-01-22 22:56:45.066213,0,2,0,3,231,0,1,49,52,91,22,0,1,1,0,19,0,3,0,
user_0038,2026-01-22 06:56:45.015553,0,3,1,1,563,0,1,131,129,86,9,2,0,1,0,11,0,2,0,
user_0076,2026-01-25 10:56:44.959731,0,2,0,2,149,0,2,137,133,79,21,0,0,1,0,10,0,4,0,
user_0037,2026-01-23 06:56:44.984860,0,3,0,4,649,0,1,118,119,59,11,2,0,1,0,22,0,1,0,
user_0060,2026-01-19 23:56:44.953684,0,1,0,2,249,0,1,96,99,90,29,1,0,1,0,14,0,3,0,
user_0088,2026-01-22 04:56:45.035564,0,3,0,4,231,0,1,93,89,86,9,1,0,1,0,17,0,4,0,
user_0015,2026-01-25 02:56:45.055335,1,1,1,4,389,0,1,111,106,97,5,0,1,1,0,10,1,5,0,
user_0017,2026-01-22 04:56:44.975731,0,1,0,2,684,0,1,131,131,44,17,1,0,1,0,8,0,0,0,
user_0064,2026-01-24 00:56:45.026456,0,2,1,4,361,0,1,131,130,82,29,0,0,1,0,16,0,1,0,
user_0079,2026-01-19 04:56:44.965261,0,1,1,2,209,0,1,142,140,80,19,1,0,1,0,12,1,2,0,
user_0062,2026-01-24 04:56:44.985927,0,3,0,2,550,0,1,134,129,82,29,1,2,1,0,10,0,5,0,
user_0054,2026-01-24 14:56:45.046283,0,3,1,4,187,0,2,50,48,43,29,0,1,1,0,9,0,2,0,
user_0115,2026-01-18 17:56:45.046283,1,1,1,2,274,0,1,140,136,93,11,0,0,1,0,16,1,4,0,
user_0110,2026-01-22 15:56:45.035564,2,2,0,1,435,0,2,88,92,91,20,1,0,1,0,18,0,4,0,
user_0073,2026-01-25 02:56:45.015553,1,1,0,2,523,0,1,76,71,96,4,0,0,1,0,12,0,5,0,
user_0126,2026-01-24 16:56:45.008506,0,2,2,4,169,0,2,113,117,109,25,1,0,1,0,11,0,4,0,
user_0037,2026-01-24 04:56:44.975731,0,3,2,2,708,0,2,58,58,68,13,1,1,1,0,11,0,0,0,
user_0089,2026-01-22 13:56:44.961739,0,2,0,1,616,0,1,36,31,108,21,2,2,1,0,21,0,5,0,
user_0178,2026-01-23 06:56:45.156063,0,3,8,38,8,3,6,49,41,72,23,4,4,1,1,22,0,8,1,rapid_booking_fraud
user_0046,2026-01-25 11:56:44.975731,0,1,1,4,638,0,1,27,29,50,18,2,0,1,0,18,0,2,0,
user_0074,2026-01-24 01:56:45.029485,1,2,0,4,232,0,1,148,146,104,25,0,0,1,0,9,0,2,0,
user_0161,2026-01-23 11:56:45.138909,0,2,5,11,29,8,6,88,79,89,54,1,0,0,0,2,0,9,1,payment_fraud
user_0078,2026-01-21 09:56:44.965261,0,1,0,3,475,0,1,148,151,83,12,0,1,1,0,15,0,3,0,
user_0097,2026-01-22 23:56:45.012524,0,1,2,1,398,0,2,37,41,85,24,0,0,1,0,19,0,4,0,
user_0053,2026-01-24 11:56:45.026456,0,1,0,4,191,0,2,113,109,99,21,1,1,1,0,21,0,4,0,
user_0153,2026-01-24 07:56:45.156063,0,3,4,9,136,1,1,141,147,225,291,8,2,0,1,11,1,6,1,gps_spoofing
user_0147,2026-01-23 16:56:45.029485,1,1,0,2,428,0,1,136,135,74,9,0,0,1,0,22,0,1,0,
user_0126,2026-01-21 21:56:45.015553,0,1,0,1,624,0,1,59,54,63,11,1,0,1,0,11,0,5,0,
user_0138,2026-01-21 13:56:44.975731,0,2,0,3,479,0,2,33,34,103,15,2,1,1,0,22,0,1,0,
user_0128,2026-01-19 02:56:45.066213,1,1,0,4,169,0,1,136,140,91,9,2,1,1,0,19,1,4,0,
user_0095,2026-01-19 13:56:44.979754,0,3,1,2,238,0,1,50,47,95,2,0,1,1,0,18,0,3,0,
user_0150,2026-01-25 05:56:44.973713,1,2,1,2,222,0,2,29,27,76,12,0,1,1,0,19,0,2,0,
user_0177,2026-01-25 15:56:45.144627,1,2,1,2,277,1,1,254,99,73,0,1,0,1,0,12,0,155,1,mileage_fraud
user_0165,2026-01-24 17:56:45.145713,2,3,19,27,9,3,7,68,75,71,76,7,3,1,0,8,1,7,1,rapid_booking_fraud
user_0086,2026-01-20 20:56:45.015553,0,1,0,1,463,1,1,61,57,46,28,1,2,1,0,12,0,4,0,
user_0093,2026-01-21 19:56:44.999631,0,1,2,2,470,0,1,79,81,49,8,0,0,1,0,20,0,2,0,
user_0002,2026-01-20 19:56:45.080876,0,2,1,2,578,0,1,149,152,75,1,0,0,1,0,7,0,3,0,
user_0123,2026-01-24 08:56:45.086145,0,1,1,4,365,0,1,72,72,97,4,1,0,1,0,7,0,0,0,
user_0089,2026-01-22 11:56:45.055335,0,1,0,2,448,0,1,31,33,76,5,1,1,1,0,21,0,2,0,
user_0163,2026-01-21 23:56:45.145713,0,3,3,11,117,12,4,54,47,46,13,3,3,1,0,10,0,7,1,payment_fraud
user_0014,2026-01-24 15:56:45.035564,0,1,2,2,392,0,1,33,37,46,2,0,0,1,0,8,0,4,0,
user_0059,2026-01-22 22:56:45.035564,0,2,0,2,454,0,1,44,45,72,7,0,0,1,0,17,0,1,0,
user_0136,2026-01-22 16:56:45.015553,1,1,0,3,139,0,1,89,86,105,27,1,0,1,0,9,0,3,0,
user_0199,2026-01-25 05:56:45.156063,3,2,5,7,91,6,4,32,34,109,23,2,2,0,0,1,1,2,1,payment_fraud
user_0144,2026-01-21 16:56:45.055335,0,1,0,3,259,0,1,25,28,59,8,1,0,1,0,7,0,3,0,
user_0108,2026-01-23 22:56:45.055335,0,2,0,3,170,0,1,77,77,47,1,0,1,1,0,9,0,0,0,
user_0172,2026-01-21 09:56:45.145713,0,3,5,13,93,12,3,68,59,113,40,4,1,0,1,6,1,9,1,payment_fraud
user_0035,2026-01-20 04:56:45.046283,0,2,0,3,384,0,1,90,89,40,28,0,0,1,0,22,0,1,0,
user_0118,2026-01-23 18:56:44.966117,2,1,0,1,352,1,1,68,66,57,29,0,0,1,0,7,0,2,0,
user_0012,2026-01-21 23:56:45.035564,1,3,1,2,553,0,1,55,55,55,13,0,1,1,0,12,1,0,0,
user_0067,2026-01-23 12:56:45.015553,0,2,1,4,621,0,1,58,55,107,23,1,0,1,0,18,0,3,0,
user_0025,2026-01-24 02:56:45.055335,1,2,0,2,690,1,1,24,24,50,6,1,0,1,0,21,0,0,0,
user_0118,2026-01-22 18:56:45.046283,0,2,1,3,308,0,1,108,107,65,23,1,0,1,0,14,0,1,0,
user_0052,2026-01-22 07:56:45.015553,0,1,0,2,505,0,1,44,44,74,29,0,0,1,0,14,0,0,0,
user_0129,2026-01-20 19:56:44.969695,0,2,2,2,402,0,2,145,148,53,6,0,0,1,0,14,0,3,0,
user_0143,2026-01-18 17:56:44.966117,0,1,0,4,331,0,1,85,85,108,13,0,1,1,0,12,0,0,0,
user_0015,2026-01-25 06:56:45.015553,1,1,0,2,359,0,1,79,76,67,23,1,0,1,0,12,0,3,0,
user_0132,2026-01-24 18:56:44.985927,0,1,1,1,471,1,1,139,136,105,19,0,0,1,0,18,1,3,0,
user_0188,2026-01-20 17:56:45.145713,1,1,2,1,208,1,1,153,69,66,8,1,0,1,0,8,1,84,1,mileage_fraud
user_0042,2026-01-22 01:56:45.006465,0,1,0,4,329,1,1,46,45,41,4,0,0,1,0,8,1,1,0,
user_0030,2026-01-19 17:56:45.002922,1,3,0,3,380,0,1,141,138,47,20,0,0,1,0,15,1,3,0,
user_0133,2026-01-20 00:56:44.963747,1,2,0,3,665,0,2,23,18,44,17,0,1,1,0,14,1,5,0,
user_0147,2026-01-25 09:56:45.015553,0,1,1,4,313,0,1,148,149,67,18,0,1,1,0,22,0,1,0,
user_0042,2026-01-21 04:56:45.046283,0,2,0,1,629,0,1,130,128,51,28,1,0,1,0,18,0,2,0,
user_0028,2026-01-20 18:56:45.015553,0,1,0,4,562,0,1,28,24,56,8,2,0,1,0,9,1,4,0,
user_0002,2026-01-25 12:56:45.029485,0,1,0,3,215,0,1,50,45,69,26,0,0,1,0,7,0,5,0,
user_0107,2026-01-23 03:56:45.066213,0,1,0,3,164,0,1,135,133,88,2,0,0,1,0,8,0,2,0,
user_0122,2026-01-22 18:56:45.046283,1,1,1,3,642,0,1,92,90,76,7,1,0,1,0,18,0,2,0,
user_0113,2026-01-24 05:56:44.994586,0,1,1,1,684,0,1,22,19,95,28,0,0,1,0,12,0,3,0,
user_0005,2026-01-25 11:56:44.955704,0,2,0,3,144,0,1,66,63,103,7,0,1,1,0,9,0,3,0,
